Acanella,Acanthogorgia,Anthomastus,Anthothela,Balticina,Bathypathes,Chrysogorgia,Clavularia,Desmophyllum,Distichoptilum,Funiculina,Javania,Keratoisis,Kophobelemnon,Lateothela,Lophelia,Paragorgia,Paramuricea,Parantipathes,Pennatula,Primnoa,Protoptilum,Radicipes,Solenosmilia,Stauropathes,Stichopathes,Swiftia,Telopathes,Thouarella,Umbellula
5.02664119835126e-5,6.5346335578566e-4,0.00291545189504373,5.0266411983512e-4,0,5.02664119835126e-5,0,6.5346335578566e-4,0.0091484869809993,0,0,0,0,0,0,0.00110586106363728,1.5079923595053e-4,1.0053282396702e-4,0.00110586106363728,0,5.02664119835126e-5,5.02664119835126e-5,0,0.00191012365537348,5.02664119835126e-5,0,0,2.5133205991756e-4,0,0
0,8.4530853761623e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0483408439164e-4,0.00256042605489553,0,9.2175337976239e-4,0,0,0,8.1933633756657e-4,0.00112658746415404,0,0,0,1.0241704219582e-4,0,0,0,2.0483408439164e-4,0.00512085210979107,0,0,0,0,0,0,0,0,1.0241704219582e-4,0,0,0
3.5354428142124e-4,0.00406575923634435,0.00565670850273997,8.8386070355312e-4,0.00159094926639562,0,0,3.5354428142124e-4,0.00583348064345059,0,0,0,0,0,0,1.7677214071062e-4,0,0.0127275941311649,0,0,0,0,0,5.3031642213187e-4,0,0,1.7677214071062e-4,0,0,0
0,7.8833267638943e-4,0,1.9708316909735e-4,0,0,0,1.9708316909735e-4,3.9416633819471e-4,0,0,0,0,0,0,0,1.9708316909735e-4,9.8541584548679e-4,0,0,0,0,0,1.9708316909735e-4,0,0,0,0,0,0
0,2.1848372296263e-4,2.1848372296263e-4,0,2.1848372296263e-4,0,0,2.1848372296263e-4,0,0,0,0,0,0,0,0,0,0.00218483722962639,0,0,0,0,0,0,0,0,0,0,0,0
0,0.00101471334348047,0,5.0735667174023e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131912734652461,0,0,0,0,0,0,0,0,0,0,0,0
3.2631750693424e-4,0,6.5263501386849e-4,0,0.0027736988089411,0,0,0,0,8.1579376733561e-4,0.00179474628813836,0,0,0,0,0,0,0,0,0,0,6.5263501386849e-4,1.6315875346712e-4,0,0,0,0,0,0,0
1.8867924528301e-4,0.00264150943396226,0.00566037735849057,0,0.00415094339622642,0,0,0,0.00509433962264151,0,0,0,3.7735849056603e-4,1.8867924528301e-4,0,0,1.8867924528301e-4,0.00452830188679245,0.00226415094339623,0.00113207547169811,0,1.8867924528301e-4,1.8867924528301e-4,9.4339622641509e-4,0,0,0,0,0,0
9.9269019041602e-4,0.006768342207382,0.013536684414764,3.6097825106037e-4,0.00144391300424149,9.02445627650934e-5,0,3.6097825106037e-4,0.00360978251060374,4.5122281382546e-4,0.00108293475318112,0,5.4146737659056e-4,0,0,0,0.00144391300424149,0.00379027163613392,0.00442198357548958,7.2195650212074e-4,0,3.6097825106037e-4,0,0.00442198357548958,0,0,1.8048912553018e-4,9.02445627650934e-5,0,0
8.841732979664e-4,0,8.841732979664e-4,0,0.002210433244916,0,0,0,0,4.420866489832e-4,0.0013262599469496,0,0,0,0,0,0,0,0,0,0,8.841732979664e-4,0,0,0,0,0,0,0,0
5.5759120599012e-4,0.00207105305082046,0.00621315915246137,1.5931177314003e-4,0.00278795602995061,0,0,7.96558865700175e-5,0.00159311773140035,7.1690297913015e-4,2.3896765971005e-4,0,5.5759120599012e-4,7.96558865700175e-5,0,7.96558865700175e-5,0.0013541500716903,3.9827943285008e-4,7.9655886570017e-4,7.9655886570017e-4,0,3.1862354628007e-4,0,0.00143380595826032,0,0,0,0,0,0
0,0.00280461202866937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.00286123032904149,0.0143061516452074,0,0.00429184549356223,0,0,0,0,0,0,0,0,0,0,0,0,0.00143061516452074,0,0.00143061516452074,0,0,0,0,0,0,0,0,0,0
3.0075187969924e-4,0.00210526315789474,0.00887218045112782,0,0.00105263157894737,0,0,0,4.5112781954887e-4,7.5187969924812e-4,1.5037593984962e-4,0,6.0150375939849e-4,0,0,0,3.0075187969924e-4,1.5037593984962e-4,4.5112781954887e-4,7.5187969924812e-4,0,7.5187969924812e-4,7.5187969924812e-4,7.5187969924812e-4,0,0,0,0,0,0
0,0.00136849962677283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3.9651070578905e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4992503748125e-4,0.00209895052473763,0.00689655172413793,0,0.00284857571214393,0,0,1.4992503748125e-4,0.0055472263868066,0.00119940029985007,8.9955022488755e-4,0,4.4977511244377e-4,1.4992503748125e-4,0,1.4992503748125e-4,0.00179910044977511,0.00284857571214393,0.00329835082458771,0.00164917541229385,0,0.00119940029985007,2.9985007496251e-4,0.00104947526236882,0,0,0,1.4992503748125e-4,0,0
3.5549235691432e-4,3.5549235691432e-4,0.00319943121222894,0,7.1098471382865e-4,3.5549235691432e-4,0,0,3.5549235691432e-4,0.00391041592605759,0,0,0,3.5549235691432e-4,0,0,0,0,3.5549235691432e-4,0.00213295414148596,0,0.00710984713828653,0,0,0,0,0,0,0,0.00142196942765731
0,0,0,0,0,0,0,0,0,9.6339113680154e-4,0,0,0,0.00192678227360308,0,0,0,0,0,0,0,0.00192678227360308,0,0,0,0,0,0,0,0
6.0174506067596e-4,3.0087253033798e-4,0.00351017952060977,0,4.0116337378397e-4,2.0058168689198e-4,1.0029084344599e-4,0,0.00230668939925785,0.00330959783371778,3.0087253033798e-4,0,8.0232674756794e-4,0.00100290843445993,0,0,2.0058168689198e-4,0.0075218132584495,3.0087253033798e-4,0.00100290843445993,0,0.00702035904121954,2.0058168689198e-4,0,0,1.0029084344599e-4,0,0,0,0
0,0,2.3496240601503e-4,0,7.0488721804511e-4,0,0,0,0,0.00234962406015038,7.0488721804511e-4,0,0,0.00845864661654135,0,0,0,0,0,0.00211466165413534,0,0.0105733082706767,0.00164473684210526,0,0,0,0,0,0,0.00140977443609023
2.6785714285714e-4,1.7857142857142e-4,8.9285714285714e-4,0,0.00125,0,0,0,1.7857142857142e-4,0.005,0.00160714285714286,0,0,0.00366071428571429,0,0,0,6.25e-4,8.92857142857143e-5,0.00258928571428571,0,0.00633928571428571,0.00125,0,0,8.92857142857143e-5,0,0,0,7.1428571428571e-4
0,0,0,0,0.00571428571428571,0,0,0,0,0.0019047619047619,0,0,0,0.0019047619047619,0,0,0,0,0,0.0019047619047619,0,0.0019047619047619,0.00380952380952381,0,0,0,0,0,0,0
1.2319822594554e-4,0,1.2319822594554e-4,0,3.6959467783663e-4,0,0,0,1.2319822594554e-4,3.6959467783663e-4,0.0016015769372921,0,0,0,0,0,0,0,0,0.00123198225945546,0,0.00332635210052975,2.4639645189109e-4,0,0,0,0,0,0,3.6959467783663e-4
0,4.5146726862302e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5146726862302e-4,0,0,0,0,0,0,0,0,0,0,0,0
0,5.5959709009513e-4,0.019306099608282,2.7979854504756e-4,0.00195858981533296,2.7979854504756e-4,2.7979854504756e-4,0,0.0153889199776161,0,0,0,0,0,0,0,5.5959709009513e-4,0.00363738108561835,0.0125909345271405,0.00167879127028539,0,0.00111919418019026,0,0.0117515388919978,8.3939563514269e-4,0,2.7979854504756e-4,2.7979854504756e-4,0,0
6.7895247332686e-4,9.69932104752667e-5,0.0107662463627546,2.909796314258e-4,0.001454898157129,9.69932104752667e-5,0,9.69932104752667e-5,0.00882638215324927,0,0,0,0,0,0,9.69932104752667e-5,5.819592628516e-4,0.00223084384093113,0.00533462657613967,9.6993210475266e-4,0,3.8797284190106e-4,0,0.00484966052376334,0,0,0,0,0,0
0,0.00109769484083425,0.00636663007683864,0,0,4.3907793633369e-4,0,0,0.00658616904500549,0,0,0,0,0,0,0,0,0.00812294182217344,0.00878155872667398,0,0,2.1953896816685e-4,0,8.7815587266739e-4,0,0,0.00109769484083425,2.1953896816685e-4,0,0
0,9.5602294455066e-4,0.00286806883365201,0,0,0,0,0,0.00860420650095602,0,9.5602294455066e-4,0,0,0,0,0,0,0.00286806883365201,0.00191204588910134,0,0,0,0,0,0,0,0,0,9.5602294455066e-4,0
2.6301946344029e-4,5.2603892688058e-4,0.00762756443976854,5.2603892688058e-4,2.6301946344029e-4,5.2603892688058e-4,0,0,0.00289321409784324,0,0,0,5.2603892688058e-4,0,0,1.3150973172014e-4,1.3150973172014e-4,0.0145975802209363,0.00328774329300368,0,0,0,1.3150973172014e-4,0.00105207785376118,0,0,3.9452919516044e-4,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4258307639602e-4,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012758356723654,0,0,0,0,0,0,0,0,0
5.7803468208092e-4,0.00242774566473988,0.00959537572254335,2.3121387283237e-4,0,1.1560693641618e-4,0,3.4682080924855e-4,0.00566473988439306,0,0,0,2.3121387283237e-4,0,0,3.4682080924855e-4,0.00104046242774566,0.0120231213872832,0.00196531791907514,0,0,0,0,8.0924855491329e-4,0,0,0.00196531791907514,1.1560693641618e-4,8.0924855491329e-4,0
0.0015929203539823,0.00973451327433628,0.0260176991150442,0.00106194690265487,0,0,0,1.7699115044247e-4,0.0120353982300885,0,0,0,0.0015929203539823,0,0,3.5398230088495e-4,0.00283185840707965,0.0201769911504425,0.00761061946902655,0,0,0,0,0.00654867256637168,0,0,0.00353982300884956,3.5398230088495e-4,1.7699115044247e-4,0
7.84313725490196e-5,0.00447058823529412,0.0218039215686275,2.3529411764705e-4,0.00305882352941176,0,0,7.84313725490196e-5,0.00525490196078431,7.84313725490196e-5,0,0,0.00101960784313725,0,0,3.1372549019607e-4,0.00101960784313725,0.0170980392156863,0.00556862745098039,0.00101960784313725,0,7.84313725490196e-5,0,0.00149019607843137,0,0,0.00101960784313725,3.1372549019607e-4,7.84313725490196e-5,0
0.00076113154890269995,0.00634276290752252,0.00976785487758468,0.00038056577445134997,0,2.537105163009e-4,0,5.074210326018e-4,0.00507421032601801,0,0,0,0.00139540783965495,0,0,0,2.537105163009e-4,0.0112901179753901,0.00380565774451351,0,0,0,0,5.074210326018e-4,0,0,0.00164911835595585,2.537105163009e-4,0,0
0,1.9256691700365e-4,0.00751010976314269,0,0,0.00269593683805122,0,0,0.00192566917003659,3.8513383400731e-4,0,0,0.00115540150202195,0,0,0,0.00115540150202195,0.0221451954554208,0.0100134796841903,0,0,0,7.7026766801463e-4,5.7770075101097e-4,0,0.00673984209512806,0.00173310225303293,0,0,1.9256691700365e-4
0.00530973451327434,0,0.00353982300884956,0,0,0.00176991150442478,0,0,0.00176991150442478,0,0,0,0.00353982300884956,0,0,0,0,0.015929203539823,0.00530973451327434,0,0,0,0,0.00176991150442478,0,0,0.00707964601769911,0,0,0
0,0.0011927074459022,0.00630431078548305,0,0,0.00136309422388823,0,0,0.00153348100187425,0,0.00102232066791617,0,1.7038677798602e-4,0,0,0,6.8154711194411e-4,0.00937127278923156,0.00477082978360879,0,0,0,3.4077355597205e-4,0,0,0.00187425455784631,8.5193388993014e-4,1.7038677798602e-4,0,0
0,0,0,0,0,0,0,0,7.5642965204236e-4,0,0,0,0,0,0,0,0,7.5642965204236e-4,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7540782318891e-4,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4.712535344015e-4,0,0,0,0,0,0,0,4.712535344015e-4,0,0,0,0,0,0,0.00141376060320452,0,0,0,0,0,0,0,0,0,0,0,4.712535344015e-4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0966816878328e-4,0,0,0,0,0,0,0,0,0,0,0,0
6.7980965329707e-4,0,9.517335146159e-4,0,1.3596193065941e-4,2.7192386131883e-4,0.00448674371176071,0,0,1.3596193065941e-4,1.3596193065941e-4,0,0,2.7192386131883e-4,0,0,0,0.00367097212780421,1.3596193065941e-4,0,0,0,0,0,0,1.3596193065941e-4,0,0,0,0
0,1.0006003602161e-4,0.00100060036021613,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0006003602161e-4,0,1.0006003602161e-4,0,0,1.0006003602161e-4,0,0,0,0,0,0,0,0
0,3.1565656565656e-4,0.00410353535353535,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3131313131313e-4,9.4696969696969e-4,6.3131313131313e-4,0,0,0,0,0,0,0,3.1565656565656e-4,0,0,0
0,0,1.2529758175667e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2529758175667e-4,0,0,0,0,0,0,0,0,0,0,0,0
0,0.00266666666666667,0,0,0,0,0,0.00266666666666667,0.0293333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016,0,0,0,0,0.0426666666666667,0
0,0.0099009900990099,0,0,0,0,0.00495049504950495,0,0.0099009900990099,0,0,0,0,0,0,0,0.00495049504950495,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00510204081632653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.00238663484486874,0,0,0,0,0.00715990453460621,0,0,0,0,0,0,0,0,0.00238663484486874,0,0,0,0,0,0,0,0,0,0,0.00238663484486874,0
0.00141442715700141,0,0,0.00282885431400283,0,0,0,0,0.00141442715700141,0,0,0,0,0,0,0,0,0.041018387553041,0,0,0,0,0,0.00141442715700141,0,0,0,0,0.00141442715700141,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00316957210776545,0,0,0,0,0,0,0,0,0,0,0,0
0,0.00613496932515337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.00452488687782805,0,0.0158371040723982,0,0,0,0,0.00904977375565611,0,0,0,0,0,0,0,0.00452488687782805,0.00452488687782805,0,0,0.00226244343891403,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.00753768844221105,0,0,0.0100502512562814,0,0,0,0,0,0,0,0,0.00753768844221105,0,0,0,0,0,0,0.0050251256281407,0.00251256281407035,0.00753768844221105,0,0,0
0.0112359550561798,0,0,0,0,0,0,0,0,0,0,0,0,0.0112359550561798,0,0,0,0.0112359550561798,0,0,0,0.0112359550561798,0,0,0,0,0,0,0,0
0.00163398692810458,0,0,0,0,0,0,0,0,0,0,0,0,0.0310457516339869,0,0,0,0,0,0,0,0.0490196078431373,0,0,0,0,0,0,0,0
0,0,0,0,0,0.0357142857142857,0,0,0.107142857142857,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0.0178571428571429,0,0.0178571428571429,0.0178571428571429,0,0
0,0.00393700787401575,0,0,0,0.0118110236220472,0,0,0.0255905511811024,0,0,0,0,0,0,0,0,0.0748031496062992,0.00984251968503937,0,0,0,0,0.00590551181102362,0.00393700787401575,0,0.0295275590551181,0.0078740157480315,0.00590551181102362,0
0,0,0,0,0,0,0,0,0.00634920634920635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.00192678227360308,0,0,0,0,0.00385356454720617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.004,0,0,0.006,0.014,0,0.002,0.018,0,0,0,0,0.018,0,0,0.002,0.032,0.044,0,0,0.022,0.006,0,0,0.01,0.026,0.004,0,0
0.00337837837837838,0.0101351351351351,0,0,0,0.00337837837837838,0,0,0.0608108108108108,0,0,0,0,0,0,0,0.00337837837837838,0.027027027027027,0.00337837837837838,0,0,0,0,0.0135135135135135,0,0,0.0135135135135135,0.00675675675675676,0.0371621621621622,0
0.0208333333333333,0.00694444444444444,0,0,0,0,0,0,0.0347222222222222,0,0,0,0.00694444444444444,0,0,0,0,0.0555555555555556,0.00694444444444444,0,0,0,0,0.0416666666666667,0,0,0.0486111111111111,0.0208333333333333,0.0625,0
0,0,0,0,0,0,0,0,0.0238095238095238,0,0,0,0,0,0,0,0,0.0238095238095238,0,0,0,0,0,0,0,0,0.0238095238095238,0,0.0238095238095238,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121951219512195,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.00209205020920502,0,0,0,0.00209205020920502,0,0,0.0125523012552301,0,0,0,0,0,0,0,0,0.0292887029288703,0,0,0,0,0,0.00418410041841004,0,0,0.00836820083682008,0,0,0
0,0,0,0,0,0,0,0,0.0142857142857143,0,0,0,0,0,0,0,0,0.05,0.0142857142857143,0,0,0,0,0,0,0,0,0,0,0
0,0.00272479564032698,0,0,0,0,0,0,0.0108991825613079,0,0,0,0,0,0,0,0,0.00272479564032698,0.00817438692098093,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00526315789473684,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.00216450216450216,0,0,0,0,0,0,0,0,0.0108225108225108,0,0,0,0,0,0,0,0.00216450216450216,0.00216450216450216,0,0,0
0,0,0,0,0,0,3.2154340836012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00914634146341463,0.00304878048780488,0,0,0.00304878048780488,0.00914634146341463,0,0,0.00609756097560976,0.00304878048780488,0,0,0
0,1.860465116279e-4,0,0,0,5.5813953488372e-4,1.860465116279e-4,0,1.860465116279e-4,0,0,0,0,0,0,0,3.7209302325581e-4,5.5813953488372e-4,0,1.860465116279e-4,0,0,0,0,9.3023255813953e-4,0,0,0,0,0
0,0,0,0,0,2.1857923497267e-4,0.00225865209471767,0,1.4571948998178e-4,0,0,0,0,0,0,0,1.4571948998178e-4,0,0,0,0,0,0,0,0,0,0,1.4571948998178e-4,0,0
0,1.0716964955524e-4,0,0,0,0,0,0,0.00101811167077484,0,0,0,1.6075447433286e-4,0,0,0,0,0,1.0716964955524e-4,0,0,0,0,1.0716964955524e-4,0,0,3.2150894866573e-4,0,3.2150894866573e-4,0
0,0,0,0,0,0,0,0,8.809463881198e-4,0,0,1.2584948401711e-4,1.2584948401711e-4,0,0,0,1.2584948401711e-4,3.7754845205134e-4,0,0,0,1.2584948401711e-4,0,0,0,0,0,0,0,0
0,5.9890998382943e-5,0,5.9890998382943e-5,0,1.7967299514882e-4,0.00401269689165718,0,0.0012577109660418,0,0,0,0,0,0,0,5.9890998382943e-4,0,0,0,0,0,0,0,5.9890998382943e-5,0,0,2.9945499191471e-4,0,0
0,4.0567951318458e-4,0,0,0,0,0,0,7.4374577417173e-4,0,0,6.76132521974307e-5,0,0,0,0,1.3522650439486e-4,0,1.3522650439486e-4,0,0,0,0,4.7329276538201e-4,6.76132521974307e-5,0,6.76132521974307e-5,6.76132521974307e-5,0,0
