ID,sal_mean,temp_mean,vel_mean,sam_ef,pH,SurveyID,Dive,slope,tpi20km,Ox,mud,plancurv,profcur,aspect2000
221389,34.24127197265625,7.87123441696167,0.00640533864498138,129,7.875186920166016,1407Auster,19,0.15283633768558502,-24.564403533935547,187.82630920410156,1,9.277343906433088e-7,-1.4501953273793331e-6,106.57989501953124
222118,34.24123764038086,7.871182441711426,0.00639608316123485,96,7.874626636505127,HB1903,R2114,0.1569056510925293,-25.091493606567383,187.5563812255859,1,-3.339843601679604e-7,-4.4042965896551323e-7,87.108642578125
222845,34.24123764038086,7.871182441711426,0.00639608316123485,4545,7.873963832855225,HB1903,R2114,0.3147967755794525,-25.668691635131836,187.27381896972656,1,4.324218934925739e-6,-1.607421836524736e-6,75.579315185546875
223571,34.24123764038086,7.871182441711426,0.00639608316123485,4136,7.873324394226074,HB1903,8,0.22233109176158905,-26.281801223754883,187.0150604248047,1,3.072265599257662e-6,-1.2285156572033884e-6,321.002197265625
223572,34.24123764038086,7.871182441711426,0.00639608316123485,16169,7.873301029205322,HB1903,8,0.3582897186279297,-26.24588966369629,186.99127197265625,1,2.4423827653663466e-6,-5.6640590884171615e-8,73.6593017578125
225025,34.224544525146484,7.86455774307251,0.00619769096374511,42,7.872040271759033,1307Auster,4,0.7170133590698242,-27.443435668945313,186.45790100097656,1,7.69335929362569e-6,-4.286132934794296e-6,343.6071472167969
225027,34.23701477050781,7.869507312774658,0.00634591793641448,189,7.871917724609375,1307Auster,12,0.7602692246437073,-27.357139587402344,186.39346313476565,1,1.3271484249344212e-6,-1.050781293088221e-6,86.7218246459961
225749,34.22026824951172,7.862860679626465,0.00614687614142894,52,7.871654510498047,1307Auster,14,0.2930763363838196,-27.17226219177246,186.2864532470703,1,-7.714843519579517e-8,-4.362304935057182e-6,327.6648864746094
225750,34.22026824951172,7.862860679626465,0.00614687614142894,4000,7.871569156646728,1307Auster,R2013,0.6881480813026428,-27.13017845153809,186.2507476806641,1,1.3261718549983923e-6,-6.093750016589183e-6,322.0633850097656
225751,34.22026824951172,7.862860679626465,0.00614687614142894,3475,7.87148380279541,1307Auster,11,0.6652514934539795,-27.08809471130371,186.2150421142578,1,9.626953215047251e-6,-6.057617156329798e-6,322.0330505371094
225752,34.220306396484375,7.862875461578369,0.0061473143287003,388,7.871398448944092,1407Auster,1,0.6954690217971802,-27.046010971069336,186.1793212890625,1,1.1350585737091023e-5,-4.632812306226697e-6,76.88386535644531
225753,34.221012115478516,7.863155841827393,0.00615571020171046,90,7.871313095092773,1307Auster,7,0.8740549683570862,-27.00392723083496,186.14361572265625,1,1.0388672308181413e-5,-3.9941403429111233e-7,102.11347198486328
225754,34.223060607910156,7.863437175750732,0.00620260881260037,73,7.871235847473144,1307Auster,15,0.8227059841156006,-26.961843490600582,186.10739135742188,1,6.249999984220267e-8,-4.185546913504368e-6,96.17215728759766
226476,34.22026824951172,7.862860679626465,0.00614687614142894,34,7.871074676513672,1307Auster,14,0.4112007319927216,-25.77935028076172,186.0197906494141,1,7.998046953616722e-7,-2.5039062165888022e-6,312.89752197265625
226477,34.22026824951172,7.862860679626465,0.00614687614142894,11205,7.870968341827393,HB1702,R2013,0.6640416979789734,-25.74301528930664,185.9801025390625,1,4.959961188433226e-6,2.978515567519935e-6,304.9903869628906
226479,34.219451904296875,7.862164497375488,0.00615298841148614,23,7.87075662612915,1307Auster,3,0.5590320229530334,-25.670345306396484,185.90074157714844,1,-3.6367187021824066e-6,-4.7324219849542715e-6,115.66294860839844
227203,34.219459533691406,7.862171173095703,0.00615292880684137,3422,7.870503425598144,HB1702,R2013,0.2856513559818268,-24.386438369750977,185.75099182128903,1,-1.6767578472354217e-06,9.736328365761435e-7,306.78607177734375
227204,34.21633529663086,7.85950231552124,0.00617636227980256,3468,7.870384693145752,HB1702,R2013,0.41001248359680176,-24.355852127075195,185.70989990234375,1,5.262695140118012e-6,-2.197265530412551e-6,261.91741943359375
227226,34.26584243774414,7.902500152587891,0.03202328085899353,3945,7.883996486663818,HB1402,R1710,0.589333713054657,-1.846818447113037,189.3159942626953,0.394743412733078,5.865234470547875e-6,-3.168945340803475e-6,249.79486083984375
227934,34.20665740966797,7.851234436035156,0.00624894676730036,822,7.869660377502441,1307Auster,10,0.7760078310966492,-22.894174575805664,185.3609161376953,1,8.406250344705768e-6,-3.007812097166607e-7,56.38008499145508
227955,34.282955169677734,7.93064546585083,0.05821910127997398,5088,7.886655330657959,HB1402,R1710,0.8554067015647888,2.698637008666992,190.3069000244141,0.3593776226043701,-2.875976633731625e-6,1.7226562931682563e-6,242.4134979248047
228660,34.20665740966797,7.851234436035156,0.00624894676730036,19,7.869375705718994,1307Auster,2,0.2496383637189865,-21.543346405029297,185.15525817871097,1,3.767578164115548e-6,3.828124874871719e-7,88.564666748046875
228661,34.20665740966797,7.851234436035156,0.00624894676730036,250,7.869343280792236,1407Auster,3,0.5416232943534851,-21.52425765991211,185.145263671875,1,7.825195098121185e-6,5.195312269279384e-7,92.20209503173828
228678,34.279884338378906,7.926738739013672,0.05914967507123947,823,7.881511211395264,1407Auster,17,0.3416653275489807,-3.9528656005859375,188.2923126220703,0.4372505843639374,-7.216796689135663e-7,3.9062513224052964e-8,251.2065887451172
230179,34.44346618652344,8.243684768676758,0.04714848846197128,4835,7.936789512634277,HB1402,R1707,0.8911377787590027,-12.410004615783691,209.3406524658203,0.5070704221725464,2.5150391593342647e-5,-9.928710824169684e-6,58.51425552368164
230839,34.18596649169922,7.841161727905273,0.00816988479346036,702,7.868053913116455,1407Auster,2,0.4149892330169678,-17.42003631591797,184.3740234375,1,1.264355432795128e-5,-1.7158203036160558e-6,144.38778686523438
231566,34.18403625488281,7.8402204513549805,0.00834936369210481,183,7.867591857910156,1407Auster,2,0.35784363746643066,-16.032873153686523,184.10696411132813,1,3.400390596652869e-6,-1.5693359500801307e-6,151.54222106933594
231567,34.184207916259766,7.840303897857666,0.00833342596888542,288,7.867752552032471,1407Auster,2,0.37489840388298035,-16.03677749633789,184.16552734375,1,2.459961024214863e-6,-2.1035157260484993e-6,126.5822525024414
231584,34.256595611572266,7.910670757293701,0.05206659808754921,5277,7.878873825073242,HB1402,R1709,0.7154637575149536,-3.737213373184204,187.2001190185547,0.4935823082923889,1.3196288819017354e-5,-5.447265721159056e-6,309.579345703125
231627,34.4567985534668,8.24418830871582,0.05535713210701942,1974,7.930270671844482,HB1402,R1708,0.38213300704956055,-9.225595474243164,206.4440155029297,0.5666993260383606,-4.326171847424121e-7,-2.402344136953616e-7,275.800048828125
232310,34.255611419677734,7.9099812507629395,0.05175200849771499,1713,7.87746524810791,HB1402,R1709,0.3149982690811157,-4.363497734069824,186.68243408203125,0.5236096978187561,1.8886719317379177e-6,-2.4814453354338184e-6,261.649658203125
232311,34.255615234375,7.909984111785889,0.05175338312983513,2607,7.878847599029541,HB1402,R1709,0.5550064444541931,-2.7660257816314697,187.15817260742188,0.49620577692985535,1.097949188988423e-5,-9.638672054279596e-6,225.3957672119141
232354,34.45916748046875,8.252131462097168,0.04931319877505302,3448,7.93048095703125,HB1402,R1708,0.31133437156677246,-8.18256950378418,206.3032989501953,0.5525649785995483,5.69335952604888e-7,2.5390625069121597e-7,270.8199462890625
292662,34.74917221069336,8.18205738067627,0.00854601897299289,154,7.96210241317749,1507Auster,18,1.5191881656646729,-12.647074699401855,212.7104034423828,0.5769389867782593,1.4261719115893357e-5,-1.9736327885766514e-5,137.29832458496094
293385,34.736297607421875,8.184532165527344,0.01043041888624429,740,7.958045482635498,1507Auster,16,1.487913727760315,-9.835573196411133,211.37351989746097,0.5755077004432678,9.619140655559022e-6,1.7513671991764568e-5,119.66598510742188
296279,34.679351806640625,8.15845012664795,0.02071669697761535,150,7.943431854248047,1507Auster,14,1.1035616397857666,5.443979740142822,207.75558471679688,0,7.379882845270913e-6,-9.80761706159683e-6,329.8609924316406
296288,34.72367477416992,8.163145065307617,0.02393814921379089,622,7.952118873596191,1507Auster,15,1.480987548828125,-10.15898609161377,209.7801971435547,0.3001547157764435,2.7580077585298568e-5,-1.182616983896878e-6,108.49908447265624
297007,34.6842041015625,8.158073425292969,0.02101883850991726,89,7.944012641906738,1507Auster,14,1.000072360038757,3.5987086296081543,207.9226226806641,0,4.1152343328576535e-6,4.852538950217422e-6,357.4779357910156
318858,34.50099563598633,8.02800464630127,0.06046410650014877,157,7.961810111999512,1507Auster,12,0.6750391125679016,3.3833649158477783,220.13040161132813,0,-2.739257979555987e-6,-1.6777344171714503e-6,348.2129821777344
319588,34.309120178222656,8.066367149353027,0.04086195304989815,45,7.965760231018066,1507Auster,13,0.4798036813735962,8.860862731933594,228.88609313964844,0,2.9062500743748387e-6,4.248047105193109e-7,354.7837829589844
321189,34.93720245361328,5.671649932861328,0.04197090491652489,432,8.005962371826172,R2111-R2118,R2118,9.459759712219238,71.67237091064453,203.59359741210935,0,-4.2077146645169705e-5,3.159863263135776e-5,154.24847412109375
324091,34.944698333740234,5.757832050323486,0.0220244713127613,315,8.017865180969238,R2111-R2118,R2117,7.11158561706543,78.30335998535156,198.2367401123047,0,-1.7392578683939064e-6,8.447265145150595e-7,175.1807403564453
324092,34.94536209106445,5.580362319946289,0.0248146578669548,99,8.013862609863281,R2111-R2118,R2117,7.643476009368896,66.39619445800781,200.0596618652344,0,-4.151367193117039e-6,1.0996093806170393e-5,169.67120361328125
324819,34.94666290283203,5.2312188148498535,0.03030388988554477,218,8.009541511535645,R2111-R2118,R2117,8.442008972167969,53.84288787841797,201.3938140869141,0,-1.127539053413784e-5,1.822265585360583e-5,165.44264221191406
325544,34.945831298828125,5.45405387878418,0.0268004797399044,36,8.011112213134766,R2111-R2118,R2117,6.002492427825928,68.023651123046875,197.66815185546875,0,-3.0305664040497504e-5,-2.7320313165546395e-5,161.65211486816406
325545,34.946754455566406,5.207144260406494,0.03068239241838455,267,8.008090019226074,R2111-R2118,R2117,5.818758010864258,54.6566162109375,200.1340789794922,0,1.815625000745058e-5,-1.8095703126164153e-5,167.60708618164065
325546,34.94694519042969,5.15565299987793,0.03149193525314331,322,8.005220413208008,R2111-R2118,R2117,7.641355514526367,41.28957748413086,202.7279510498047,0,-1.1122069736302365e-5,6.7812502493325155e-6,154.30628967285156
332825,34.92197799682617,3.9493136405944824,0.02894854731857776,18308,7.990015029907227,EX1905L2,EX1905L204,4.130721569061279,-141.39468383789065,245.4747314453125,0.7057026624679565,3.154589649057016e-5,-1.978320324269589e-5,151.9445037841797
333552,34.92180633544922,3.9441816806793217,0.02931294217705726,2801,7.990015983581543,EX1905L2,EX1905L204,3.5489890575408936,-143.33790588378906,246.85194396972656,0.6903397440910339,-1.1347656254656613e-6,-9.50195328641712e-7,158.762939453125
340796,34.98112487792969,6.523017406463623,0.05952763557434082,237,8.03332233428955,R2111-R2118,R2113,8.013249397277832,117.19889068603516,197.45547485351565,0,1.201562463393202e-5,-1.174609406007221e-5,186.2364959716797
340797,34.97943115234375,6.244479179382324,0.05134636536240578,315,8.029468536376953,R2111-R2118,R2113,9.34808349609375,96.41429901123048,195.1241149902344,0,4.4166990846861154e-5,-2.079492151096929e-5,168.73876953125
340798,34.97598648071289,6.023927688598633,0.04148324579000473,177,8.025504112243652,R2111-R2118,R2113,7.880810737609863,75.62969970703125,193.25279235839844,0,3.932226536562666e-5,-3.827246109722182e-5,150.75897216796875
341525,34.97481155395508,5.989995002746582,0.03866041824221611,301,8.0239715576171875,R2111-R2118,R2113,6.604457378387451,74.20682525634766,193.3933258056641,0,-2.0952147679054175e-5,-6.009764547343366e-6,165.02896118164065
342252,34.97178649902344,5.907505035400391,0.03155134245753288,133,8.022439002990723,R2111-R2118,R2113,8.322332382202148,73.97847747802734,193.5338592529297,0,1.534667899250053e-5,1.8238280972582288e-5,165.02853393554688
342253,34.96696853637695,5.672366619110107,0.0293486937880516,109,8.017963409423828,R2111-R2118,R2113,8.565736770629883,51.21555709838867,194.74713134765625,0,-1.8964843548019417e-5,-2.5726561943884008e-5,166.9055633544922
364773,34.949989318847656,7.107069969177246,0.04426648467779159,4325,8.038058280944824,Bigelow2017,R2012,6.060075759887695,236.59429931640625,201.40606689453125,0.48744630813598633,1.2316406355239453e-5,5.0556642236188054e-5,155.42857360839844
365499,34.92234802246094,7.617705821990967,0.05679524317383766,1412,8.044007301330566,Bigelow2017,R2012,13.786270141601564,229.05999755859375,201.7727813720703,0.2853388786315918,-1.5616699238307774e-4,-5.358398630050942e-5,210.3909912109375
